timestamp,frame,event_type,event_id,track_id,bbox_left,bbox_right,bbox_top,bbox_bottom,cx,cy,angle,crop_filename
2025-04-14 18:15:39.089,192,detection,3423,76,2204,2267,1776,1833,2235.5,1804.5,0,T0076_F0192.jpg
2025-04-14 18:15:39.129,193,detection,3424,61,262,330,589,652,296.0,620.5,0,T0061_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3425,4,261,327,105,159,294.0,132.0,0,T0004_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3426,2,159,208,2114,2207,183.5,2160.5,0,T0002_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3427,72,1793,1849,2596,2684,1821.0,2640.0,0,T0072_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3428,9,1793,1854,705,773,1823.5,739.0,0,T0009_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3429,12,468,550,1116,1167,509.0,1141.5,0,T0012_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3430,76,2202,2264,1770,1832,2233.0,1801.0,0,T0076_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3431,15,2231,2269,2567,2644,2250.0,2605.5,0,T0015_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3432,65,1264,1352,175,218,1308.0,196.5,0,T0065_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3433,33,1155,1211,1581,1680,1183.0,1630.5,0,T0033_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3434,19,1898,1943,1496,1571,1920.5,1533.5,0,T0019_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3435,35,1329,1390,213,298,1359.5,255.5,0,T0035_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3436,77,1337,1426,549,589,1381.5,569.0,0,T0077_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3437,79,1658,1711,976,1038,1684.5,1007.0,0,T0079_F0193.jpg
2025-04-14 18:15:39.129,193,detection,3438,75,1162,1226,499,551,1194.0,525.0,0,T0075_F0193.jpg
2025-04-14 18:15:39.174,194,detection,3439,61,261,331,589,652,296.0,620.5,0,T0061_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3440,4,263,329,105,157,296.0,131.0,0,T0004_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3441,76,2200,2261,1762,1829,2230.5,1795.5,0,T0076_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3442,65,1266,1353,174,218,1309.5,196.0,0,T0065_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3443,12,468,550,1116,1167,509.0,1141.5,0,T0012_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3444,2,158,210,2113,2206,184.0,2159.5,0,T0002_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3445,15,2231,2270,2568,2646,2250.5,2607.0,0,T0015_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3446,72,1789,1845,2603,2691,1817.0,2647.0,0,T0072_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3447,75,1163,1227,497,547,1195.0,522.0,0,T0075_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3448,19,1897,1941,1492,1567,1919.0,1529.5,0,T0019_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3449,33,1155,1212,1574,1677,1183.5,1625.5,0,T0033_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3450,9,1796,1853,704,772,1824.5,738.0,0,T0009_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3451,77,1330,1418,530,571,1374.0,550.5,0,T0077_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3452,35,1328,1390,211,295,1359.0,253.0,0,T0035_F0194.jpg
2025-04-14 18:15:39.174,194,detection,3453,79,1663,1719,968,1029,1691.0,998.5,0,T0079_F0194.jpg
2025-04-14 18:15:39.210,195,detection,3454,61,262,332,588,653,297.0,620.5,0,T0061_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3455,65,1268,1353,175,221,1310.5,198.0,0,T0065_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3456,12,469,550,1116,1168,509.5,1142.0,0,T0012_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3457,72,1786,1843,2608,2694,1814.5,2651.0,0,T0072_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3458,2,158,210,2113,2206,184.0,2159.5,0,T0002_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3459,15,2230,2271,2568,2646,2250.5,2607.0,0,T0015_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3460,4,267,332,105,156,299.5,130.5,0,T0004_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3461,75,1163,1229,495,542,1196.0,518.5,0,T0075_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3462,33,1150,1209,1563,1675,1179.5,1619.0,0,T0033_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3463,9,1799,1853,704,770,1826.0,737.0,0,T0009_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3464,79,1670,1724,964,1021,1697.0,992.5,0,T0079_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3465,76,2197,2256,1753,1827,2226.5,1790.0,0,T0076_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3466,35,1328,1390,211,294,1359.0,252.5,0,T0035_F0195.jpg
2025-04-14 18:15:39.210,195,detection,3467,77,1326,1409,519,564,1367.5,541.5,0,T0077_F0195.jpg
2025-04-14 18:15:39.287,196,detection,3468,33,1153,1209,1560,1674,1181.0,1617.0,0,T0033_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3469,79,1682,1738,952,1009,1710.0,980.5,0,T0079_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3470,77,1332,1417,500,549,1374.5,524.5,0,T0077_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3471,22,1169,1213,1635,1696,1191.0,1665.5,0,T0022_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3472,75,1165,1234,491,537,1199.5,514.0,0,T0075_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3473,65,1274,1352,170,222,1313.0,196.0,0,T0065_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3474,2,157,210,2113,2206,183.5,2159.5,0,T0002_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3475,72,1783,1843,2613,2697,1813.0,2655.0,0,T0072_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3476,15,2230,2272,2569,2647,2251.0,2608.0,0,T0015_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3477,76,2188,2246,1746,1824,2217.0,1785.0,0,T0076_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3478,4,272,342,104,154,307.0,129.0,0,T0004_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3479,35,1327,1390,212,294,1358.5,253.0,0,T0035_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3480,61,261,330,589,653,295.5,621.0,0,T0061_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3481,9,1799,1852,706,767,1825.5,736.5,0,T0009_F0196.jpg
2025-04-14 18:15:39.287,196,detection,3482,12,471,549,1116,1169,510.0,1142.5,0,T0012_F0196.jpg
2025-04-14 18:15:39.325,197,detection,3483,77,1329,1416,473,520,1372.5,496.5,0,T0077_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3484,79,1691,1746,941,1002,1718.5,971.5,0,T0079_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3485,61,261,330,589,652,295.5,620.5,0,T0061_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3486,33,1154,1207,1553,1652,1180.5,1602.5,0,T0033_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3487,4,274,349,103,153,311.5,128.0,0,T0004_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3488,75,1170,1240,491,536,1205.0,513.5,0,T0075_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3489,22,1168,1210,1632,1683,1189.0,1657.5,0,T0022_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3490,72,1784,1844,2616,2699,1814.0,2657.5,0,T0072_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3491,2,156,211,2113,2206,183.5,2159.5,0,T0002_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3492,15,2229,2273,2567,2645,2251.0,2606.0,0,T0015_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3493,65,1279,1350,165,222,1314.5,193.5,0,T0065_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3494,35,1326,1389,213,294,1357.5,253.5,0,T0035_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3495,76,2180,2239,1745,1824,2209.5,1784.5,0,T0076_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3496,12,472,549,1115,1172,510.5,1143.5,0,T0012_F0197.jpg
2025-04-14 18:15:39.325,197,detection,3497,9,1799,1851,707,767,1825.0,737.0,0,T0009_F0197.jpg
2025-04-14 18:15:39.369,198,detection,3498,4,277,356,103,152,316.5,127.5,0,T0004_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3499,80,2364,2438,1117,1182,2401.0,1149.5,0,T0080_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3500,61,259,330,590,652,294.5,621.0,0,T0061_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3501,33,1152,1200,1546,1636,1176.0,1591.0,0,T0033_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3502,22,1167,1209,1630,1677,1188.0,1653.5,0,T0022_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3503,72,1788,1846,2620,2703,1817.0,2661.5,0,T0072_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3504,75,1173,1248,491,536,1210.5,513.5,0,T0075_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3505,65,1282,1345,162,224,1313.5,193.0,0,T0065_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3506,2,156,211,2113,2206,183.5,2159.5,0,T0002_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3507,15,2229,2273,2568,2646,2251.0,2607.0,0,T0015_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3508,79,1699,1753,929,992,1726.0,960.5,0,T0079_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3509,35,1326,1389,211,294,1357.5,252.5,0,T0035_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3510,76,2178,2237,1745,1824,2207.5,1784.5,0,T0076_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3511,9,1799,1850,708,767,1824.5,737.5,0,T0009_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3512,12,474,548,1115,1174,511.0,1144.5,0,T0012_F0198.jpg
2025-04-14 18:15:39.369,198,detection,3513,81,2460,2541,273,311,2500.5,292.0,0,T0081_F0198.jpg
2025-04-14 18:15:39.408,199,detection,3514,4,278,362,104,152,320.0,128.0,0,T0004_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3515,83,800,887,643,702,843.5,672.5,0,T0083_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3516,80,2357,2434,1102,1166,2395.5,1134.0,0,T0080_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3517,75,1178,1254,491,535,1216.0,513.0,0,T0075_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3518,72,1794,1850,2624,2708,1822.0,2666.0,0,T0072_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3519,33,1151,1202,1540,1627,1176.5,1583.5,0,T0033_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3520,61,258,329,590,651,293.5,620.5,0,T0061_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3521,82,1841,1890,1484,1539,1865.5,1511.5,0,T0082_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3522,2,156,212,2113,2206,184.0,2159.5,0,T0002_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3523,84,1730,1800,2612,2694,1765.0,2653.0,0,T0084_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3524,22,1167,1209,1627,1675,1188.0,1651.0,0,T0022_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3525,85,714,779,1095,1176,746.5,1135.5,0,T0085_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3526,76,2176,2235,1744,1821,2205.5,1782.5,0,T0076_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3527,15,2229,2274,2567,2644,2251.5,2605.5,0,T0015_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3528,35,1326,1389,209,294,1357.5,251.5,0,T0035_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3529,81,2446,2524,282,326,2485.0,304.0,0,T0081_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3530,65,1279,1332,160,230,1305.5,195.0,0,T0065_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3531,79,1708,1763,917,980,1735.5,948.5,0,T0079_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3532,9,1798,1849,709,769,1823.5,739.0,0,T0009_F0199.jpg
2025-04-14 18:15:39.408,199,detection,3533,12,473,548,1115,1173,510.5,1144.0,0,T0012_F0199.jpg
2025-04-14 18:15:39.492,200,detection,3534,4,276,361,104,152,318.5,128.0,0,T0004_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3535,83,792,879,643,701,835.5,672.0,0,T0083_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3536,80,2350,2432,1097,1156,2391.0,1126.5,0,T0080_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3537,82,1835,1888,1486,1536,1861.5,1511.0,0,T0082_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3538,61,258,330,591,651,294.0,621.0,0,T0061_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3539,84,1734,1803,2649,2728,1768.5,2688.5,0,T0084_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3540,33,1148,1203,1538,1622,1175.5,1580.0,0,T0033_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3541,75,1183,1262,492,535,1222.5,513.5,0,T0075_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3542,2,158,212,2113,2207,185.0,2160.0,0,T0002_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3543,9,1797,1847,709,772,1822.0,740.5,0,T0009_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3544,15,2229,2274,2567,2646,2251.5,2606.5,0,T0015_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3545,85,717,787,1089,1163,752.0,1126.0,0,T0085_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3546,81,2434,2508,275,329,2471.0,302.0,0,T0081_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3547,76,2177,2235,1741,1816,2206.0,1778.5,0,T0076_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3548,65,1275,1327,153,229,1301.0,191.0,0,T0065_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3549,72,1804,1857,2631,2717,1830.5,2674.0,0,T0072_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3550,35,1326,1389,209,293,1357.5,251.0,0,T0035_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3551,22,1167,1209,1620,1672,1188.0,1646.0,0,T0022_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3552,12,473,548,1116,1172,510.5,1144.0,0,T0012_F0200.jpg
2025-04-14 18:15:39.492,200,detection,3553,79,1717,1775,908,968,1746.0,938.0,0,T0079_F0200.jpg
2025-04-14 18:15:39.529,201,detection,3554,75,1187,1268,494,536,1227.5,515.0,0,T0075_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3555,83,783,871,647,703,827.0,675.0,0,T0083_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3556,82,1835,1885,1487,1536,1860.0,1511.5,0,T0082_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3557,33,1148,1204,1533,1614,1176.0,1573.5,0,T0033_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3558,4,275,359,104,152,317.0,128.0,0,T0004_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3559,9,1798,1846,709,771,1822.0,740.0,0,T0009_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3560,61,259,330,591,653,294.5,622.0,0,T0061_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3561,2,159,214,2112,2207,186.5,2159.5,0,T0002_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3562,85,743,808,1081,1161,775.5,1121.0,0,T0085_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3563,80,2341,2417,1087,1142,2379.0,1114.5,0,T0080_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3564,65,1270,1325,150,227,1297.5,188.5,0,T0065_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3565,35,1322,1388,207,291,1355.0,249.0,0,T0035_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3566,15,2229,2274,2565,2644,2251.5,2604.5,0,T0015_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3567,81,2432,2505,257,316,2468.5,286.5,0,T0081_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3568,76,2176,2233,1731,1806,2204.5,1768.5,0,T0076_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3569,22,1167,1209,1613,1670,1188.0,1641.5,0,T0022_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3570,84,1741,1818,2673,2737,1779.5,2705.0,0,T0084_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3571,79,1724,1789,907,961,1756.5,934.0,0,T0079_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3572,12,473,548,1116,1171,510.5,1143.5,0,T0012_F0201.jpg
2025-04-14 18:15:39.529,201,detection,3573,86,2658,2729,2590,2649,2693.5,2619.5,0,T0086_F0201.jpg
2025-04-14 18:15:39.574,202,detection,3574,83,775,866,645,697,820.5,671.0,0,T0083_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3575,4,275,363,104,152,319.0,128.0,0,T0004_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3576,75,1189,1273,495,537,1231.0,516.0,0,T0075_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3577,81,2421,2495,253,312,2458.0,282.5,0,T0081_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3578,35,1319,1387,206,288,1353.0,247.0,0,T0035_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3579,33,1145,1193,1526,1609,1169.0,1567.5,0,T0033_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3580,82,1841,1882,1486,1533,1861.5,1509.5,0,T0082_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3581,84,1746,1824,2670,2735,1785.0,2702.5,0,T0084_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3582,22,1164,1208,1605,1670,1186.0,1637.5,0,T0022_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3583,2,159,214,2112,2207,186.5,2159.5,0,T0002_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3584,15,2229,2274,2566,2645,2251.5,2605.5,0,T0015_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3585,65,1265,1324,151,227,1294.5,189.0,0,T0065_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3586,76,2174,2228,1725,1801,2201.0,1763.0,0,T0076_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3587,61,260,329,591,654,294.5,622.5,0,T0061_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3588,9,1800,1845,710,769,1822.5,739.5,0,T0009_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3589,79,1734,1806,909,953,1770.0,931.0,0,T0079_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3590,86,2656,2728,2602,2653,2692.0,2627.5,0,T0086_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3591,12,473,548,1116,1170,510.5,1143.0,0,T0012_F0202.jpg
2025-04-14 18:15:39.574,202,detection,3592,80,2331,2411,1081,1131,2371.0,1106.0,0,T0080_F0202.jpg
2025-04-14 18:15:39.603,203,detection,3593,4,276,365,102,152,320.5,127.0,0,T0004_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3594,83,768,861,644,695,814.5,669.5,0,T0083_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3595,33,1147,1193,1521,1603,1170.0,1562.0,0,T0033_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3596,22,1163,1209,1600,1669,1186.0,1634.5,0,T0022_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3597,82,1845,1882,1488,1532,1863.5,1510.0,0,T0082_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3598,84,1745,1824,2661,2728,1784.5,2694.5,0,T0084_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3599,35,1317,1385,203,286,1351.0,244.5,0,T0035_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3600,2,160,215,2112,2207,187.5,2159.5,0,T0002_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3601,15,2229,2274,2567,2647,2251.5,2607.0,0,T0015_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3602,75,1195,1278,496,537,1236.5,516.5,0,T0075_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3603,76,2168,2224,1720,1796,2196.0,1758.0,0,T0076_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3604,65,1262,1325,153,225,1293.5,189.0,0,T0065_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3605,61,259,328,591,654,293.5,622.5,0,T0061_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3606,79,1746,1822,912,952,1784.0,932.0,0,T0079_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3607,9,1800,1847,710,767,1823.5,738.5,0,T0009_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3608,80,2319,2400,1081,1128,2359.5,1104.5,0,T0080_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3609,12,474,549,1116,1169,511.5,1142.5,0,T0012_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3610,72,1814,1879,2655,2722,1846.5,2688.5,0,T0072_F0203.jpg
2025-04-14 18:15:39.603,203,detection,3611,86,2641,2717,2601,2647,2679.0,2624.0,0,T0086_F0203.jpg
2025-04-14 18:15:39.677,204,detection,3612,82,1847,1882,1491,1533,1864.5,1512.0,0,T0082_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3613,33,1144,1198,1513,1606,1171.0,1559.5,0,T0033_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3614,4,275,366,102,153,320.5,127.5,0,T0004_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3615,83,768,859,645,693,813.5,669.0,0,T0083_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3616,22,1163,1209,1593,1667,1186.0,1630.0,0,T0022_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3617,72,1820,1884,2640,2713,1852.0,2676.5,0,T0072_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3618,15,2229,2274,2568,2648,2251.5,2608.0,0,T0015_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3619,2,160,216,2111,2206,188.0,2158.5,0,T0002_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3620,35,1314,1382,202,284,1348.0,243.0,0,T0035_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3621,65,1258,1326,154,222,1292.0,188.0,0,T0065_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3622,75,1200,1284,499,539,1242.0,519.0,0,T0075_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3623,76,2170,2223,1716,1797,2196.5,1756.5,0,T0076_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3624,9,1801,1848,709,764,1824.5,736.5,0,T0009_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3625,12,473,548,1116,1168,510.5,1142.0,0,T0012_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3626,79,1762,1839,914,953,1800.5,933.5,0,T0079_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3627,61,260,328,592,655,294.0,623.5,0,T0061_F0204.jpg
2025-04-14 18:15:39.677,204,detection,3628,80,2309,2391,1080,1128,2350.0,1104.0,0,T0080_F0204.jpg
2025-04-14 18:15:39.717,205,detection,3629,4,275,366,101,153,320.5,127.0,0,T0004_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3630,22,1161,1209,1587,1668,1185.0,1627.5,0,T0022_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3631,84,1745,1824,2662,2722,1784.5,2692.0,0,T0084_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3632,80,2304,2384,1077,1133,2344.0,1105.0,0,T0080_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3633,87,2354,2420,274,344,2387.0,309.0,0,T0087_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3634,35,1311,1381,201,280,1346.0,240.5,0,T0035_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3635,15,2229,2274,2568,2648,2251.5,2608.0,0,T0015_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3636,76,2172,2220,1717,1798,2196.0,1757.5,0,T0076_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3637,83,765,853,644,694,809.0,669.0,0,T0083_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3638,75,1203,1286,500,541,1244.5,520.5,0,T0075_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3639,2,161,218,2111,2206,189.5,2158.5,0,T0002_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3640,12,471,548,1117,1169,509.5,1143.0,0,T0012_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3641,65,1256,1326,154,221,1291.0,187.5,0,T0065_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3642,79,1779,1855,917,956,1817.0,936.5,0,T0079_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3643,72,1820,1888,2647,2716,1854.0,2681.5,0,T0072_F0205.jpg
2025-04-14 18:15:39.717,205,detection,3644,61,260,327,593,656,293.5,624.5,0,T0061_F0205.jpg
2025-04-14 18:15:39.761,206,detection,3645,4,274,366,101,153,320.0,127.0,0,T0004_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3646,33,1146,1202,1504,1593,1174.0,1548.5,0,T0033_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3647,9,1797,1847,708,761,1822.0,734.5,0,T0009_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3648,80,2303,2383,1078,1137,2343.0,1107.5,0,T0080_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3649,22,1162,1210,1583,1667,1186.0,1625.0,0,T0022_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3650,35,1309,1380,199,275,1344.5,237.0,0,T0035_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3651,84,1744,1824,2656,2718,1784.0,2687.0,0,T0084_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3652,76,2176,2222,1717,1800,2199.0,1758.5,0,T0076_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3653,15,2229,2275,2568,2648,2252.0,2608.0,0,T0015_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3654,83,765,850,643,693,807.5,668.0,0,T0083_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3655,87,2343,2408,275,346,2375.5,310.5,0,T0087_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3656,65,1255,1327,154,220,1291.0,187.0,0,T0065_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3657,2,162,220,2109,2199,191.0,2154.0,0,T0002_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3658,12,470,547,1117,1170,508.5,1143.5,0,T0012_F0206.jpg
2025-04-14 18:15:39.761,206,detection,3659,75,1204,1286,499,540,1245.0,519.5,0,T0075_F0206.jpg
